transcript gene 001_5d234 002_embABC 003_rootABC 004_15d124 005_leafABC 006_inf2FGH 007_nodABC 008_inf1ABC
MLOC_6377 MLOC_6377 45.3245 10.2702 1.59708 7.72587 173.2 12.7583 407.45 6.75358
MLOC_63770.1 MLOC_63770 5.49008 7.082 4.8244 2.50041 7.56404 8.13032 8.37756 7.38144
MLOC_63772.1 MLOC_63772 0.0760089 0 0 1.76637 0 0.018052 0 0
MLOC_63773.1 MLOC_63773 89.0283 68.728 87.8537 43.8894 28.6152 136.468 47.3683 133.779
MLOC_63774 MLOC_63774 948.346 1207.91 1227.5 582.684 365.998 1251.63 355.323 1416.81
MLOC_63775.5 MLOC_63775 8.35723 5.51467 6.43168 13.7509 9.35138 16.2862 24.8318 8.88461
MLOC_63776.1 MLOC_63776 0 0.165916 0.719599 0.0393037 0.0762567 0.738187 0.244354 0.69843
MLOC_63777 MLOC_63777 0.0678915 5.41657 45.9573 0 1.95061 4.10363 20.815 5.0919
MLOC_63778 MLOC_63778 5.85877 2.11167 1.6676 0.340465 3.19409 8.35001 11.7418 2.77999
MLOC_6378.3 MLOC_6378 23.422 20.7615 20.5395 19.3694 8.36827 34.7633 13.3971 31.2935
MLOC_63780.6 MLOC_63780 2.02037 1.9391 1.78531 0.571771 0.649055 3.50935 0.535245 3.22527
MLOC_63781.2 MLOC_63781 11.5984 15.3267 13.7606 5.00585 9.41718 16.7857 38.2985 12.0969
MLOC_63786.2 MLOC_63786 0.0367922 1.79719 14.1243 1.61921 0.30043 0 4.1199 0.0161084
MLOC_63787.3 MLOC_63787 75.1093 68.9574 74.9556 148.553 38.1474 70.8577 810.209 37.7822
MLOC_63789.2 MLOC_63789 0.0797614 2.39921 4.87096 0.0633253 4.79401 0.0281911 0.363863 0
MLOC_63790.1 MLOC_63790 4.56383 0.0549526 1.89368 0.339221 11.7772 0 14.0979 0.0141034
MLOC_63793.1 MLOC_63793 15.7417 12.3164 14.944 16.487 16.1817 34.3834 30.7517 27.596
MLOC_63798.1 MLOC_63798 0.708991 0.406836 0.554827 0.247777 0.190679 1.52548 0.386791 1.43737
MLOC_63799.5 MLOC_63799 2.14436 1.28922 2.068 3.79737 0.919716 3.2891 3.56783 1.87573
MLOC_6380 MLOC_6380 16.494 30.6979 3.83213 2.84837 35.8421 8.22451 51.2395 10.7046
MLOC_63803.1 MLOC_63803 0 0 0 0.0866225 2.33972 0 0 0
MLOC_63805.2 MLOC_63805 0 0.112393 0.201369 0 0.127699 0 1.1736 0
MLOC_63806.1 MLOC_63806 0.0264548 5.28425 9.45557 0.0594402 0.707052 0.239284 0.0660474 0.0566669
MLOC_63808.1 MLOC_63808 17.011 7.2697 1.71793 11.7293 48.6405 4.54902 79.4667 5.64786
MLOC_63811.1 MLOC_63811 14.8808 68.5581 65.6139 7.51376 22.6539 10.9902 24.7226 38.252
MLOC_63812.1 MLOC_63812 19.4719 42.1339 103.334 4.83549 57.6248 3.15428 173.828 2.3008
MLOC_63813.2 MLOC_63813 45.6694 54.1822 67.3397 64.8571 34.4674 120.622 211.914 78.9055
MLOC_63814.1 MLOC_63814 0.224012 1.24312 1.24309 0.898996 0.209549 0.0665676 0.115565 0.857461
MLOC_63818.1 MLOC_63818 0.120187 0.523993 1.97292 1.47427 10.6306 0 0.336564 0.0184563
MLOC_63819 MLOC_63819 6.27315 7.70316 6.18217 4.11676 6.04249 8.04905 5.31572 8.88484
MLOC_63821 MLOC_63821 5.18103 2.09629 4.99469 1.91245 37.4831 10.6898 20.2256 5.55761
MLOC_63826.1 MLOC_63826 0.033915 0.166605 0.180553 0.717393 0 0.148212 0.11113 0.0902058
MLOC_63834.2 MLOC_63834 0.595906 0.460667 2.11415 0.174822 0.719141 0.0629746 6.36878 0.0478899
MLOC_63836.1 MLOC_63836 5.38679 4.8157 6.67306 4.70823 5.35401 11.4674 12.7403 8.654
MLOC_63838 MLOC_63838 17.9598 14.7202 7.94873 0.756648 8.76551 18.4471 131.981 12.0016
MLOC_63839.1 MLOC_63839 0 0 0.138003 0 0 0.0375545 0 0.425582
MLOC_6384.1 MLOC_6384 11.4012 14.0457 19.4048 15.0064 12.2285 18.5717 59.6945 15.1214
MLOC_63844.6 MLOC_63844 10.5442 7.87301 6.55166 9.09763 2.98998 21.1087 6.34417 20.3552
MLOC_63848 MLOC_63848 10.3308 4.42482 5.34932 22.4519 6.9526 15.3086 14.58 7.67461
MLOC_63849 MLOC_63849 0.163482 0.313159 0.288792 0.154338 57.4083 1.35826 0.164952 1.7178
MLOC_63851.1 MLOC_63851 12.9363 12.46 16.7994 18.6856 7.83929 18.4967 34.6833 13.9105
MLOC_63852.1 MLOC_63852 0.822295 0.0827991 0.0703068 0.219657 0.0371448 1.12826 0.0125397 0.0273131
MLOC_63853.4 MLOC_63853 2.24229 0.165909 1.00744 1.11786 2.02412 0.943455 17.126 1.32304
MLOC_63857.4 MLOC_63857 0.644904 0.734275 0.35324 0.236115 0.343319 4.50213 0.273065 2.00279
MLOC_63859.2 MLOC_63859 0.640373 0.304688 1.13642 0.435671 0.151002 0.169562 0.177076 0.0601411
MLOC_63860 MLOC_63860 1.4337 1.98985 5.52703 1.96795 0.867061 0.183897 47.2324 1.45566
MLOC_63862 MLOC_63862 1.69942 7.41378 18.8511 1.83876 3.60759 3.6625 41.7904 2.48097
MLOC_63864.1 MLOC_63864 18.3853 7.2281 16.0644 3.44579 12.4086 2.0531 11.6155 1.25691
MLOC_63866 MLOC_63866 16.3889 9.31088 7.58317 6.13805 3.93131 34.4206 23.7016 18.935
MLOC_63867 MLOC_63867 0 0 0 0.0551507 2.35253 0 0 0
MLOC_63869.2 MLOC_63869 0.624159 0.534734 1.89706 1.28447 0.993958 0.835915 3.89123 0.514203
MLOC_63870.4 MLOC_63870 12.6002 9.83003 12.1392 13.0457 11.9966 23.7385 33.0587 14.688
MLOC_63871 MLOC_63871 12.4937 15.5036 19.0259 5.28971 9.45391 12.7201 40.4108 12.2809
MLOC_63872.2 MLOC_63872 10.3623 8.61823 11.068 20.4375 10.4674 8.87357 22.4637 6.83467
MLOC_63875.1 MLOC_63875 12.942 8.0386 9.79896 492 2.2683 1.48545 5.84728 5.31426
MLOC_63879 MLOC_63879 9.05372 14.381 20.8917 3.78505 21.8644 8.58111 51.447 7.30819
MLOC_63880.1 MLOC_63880 8.30802 8.08634 16.8156 9.25862 9.90993 6.07817 73.0375 4.38261
MLOC_63885 MLOC_63885 13.048 15.832 17.6809 15.3388 11.6778 45.5474 102.287 31.5344
MLOC_63891.1 MLOC_63891 7.00242 10.1606 12.624 5.37025 5.19814 1.89314 36.776 4.5593
MLOC_63892 MLOC_63892 10.5276 9.26098 13.9335 10.2022 11.3243 24.0974 24.7777 14.1619
MLOC_63893.1 MLOC_63893 18.4827 7.75435 1.73396 0.50197 5.15872 3.90055 1.12498 0.454653
MLOC_63894.2 MLOC_63894 17.5263 21.9108 31.9392 16.0888 15.0982 9.47366 65.48 10.2804
MLOC_639.2 MLOC_639 30.5785 22.5534 21.589 24.2021 12.9527 47.7259 27.6197 39.7029
MLOC_6390.1 MLOC_6390 0 0.758155 3.68865 0 0.144965 0 0.115094 0
MLOC_63900.2 MLOC_63900 28.3077 20.5995 26.5599 23.3875 18.8053 23.5058 46.7867 21.4156
MLOC_63902.1 MLOC_63902 7.87617 7.78017 9.1137 7.8684 13.9376 20.5115 12.8089 12.8127
MLOC_63903.1 MLOC_63903 0.550779 8.1644 5.1322 0.0998918 0.543706 43.5452 0.150274 27.4175
MLOC_63904 MLOC_63904 0.0849098 2.15279 1.41533 0 3.27105 0.0973762 0.238647 0
MLOC_63907.1 MLOC_63907 0 0.316277 6.93704 0.816366 0.131072 0 0.473899 0.0195749
MLOC_63909 MLOC_63909 20.5411 18.2408 14.2803 24.2087 21.1719 6.94265 262.245 4.73167
MLOC_6391.1 MLOC_6391 0.25986 2.87482 1.97583 0.186072 0.464266 2.17398 12.665 7.45036
MLOC_63913.2 MLOC_63913 7.54475 0.643526 0.893991 1.82492 0.100399 3.18017 0.910438 4.22747
MLOC_63914.1 MLOC_63914 2.04437 1.09156 1.94944 0.715929 0.206189 0.208266 0.303062 0.203897
MLOC_63916.1 MLOC_63916 23.0823 32.5777 47.4075 10.4579 34.7832 11.3315 99.4001 9.07546
MLOC_63917.1 MLOC_63917 24.2622 17.2603 26.4313 24.9264 17.9443 38.8043 86.7105 25.7991
MLOC_63919.1 MLOC_63919 0 2.01546 0.859561 0 0.0216006 0.0486599 0 0.0213962
MLOC_63920.1 MLOC_63920 5.16673 3.00856 3.92279 3.1689 44.6259 8.03624 143.473 5.79927
MLOC_63925 MLOC_63925 3.77901 2.57955 3.17057 1.07953 0.454372 12.8616 0.65957 8.72201
MLOC_63926.2 MLOC_63926 3.34934 2.5519 2.57654 17.3868 1.90504 6.12462 9.81545 2.6724
MLOC_63928.1 MLOC_63928 0.0304466 0.623625 0.308612 0 0 0.0256462 0 0
MLOC_6393.2 MLOC_6393 0.252825 1.24953 4.09109 0.110187 0.117775 0.0506885 1.60784 0
MLOC_63930 MLOC_63930 155.509 227.487 318.474 218.725 103.409 390.515 253.941 379.4
MLOC_63932.1 MLOC_63932 6.7956 6.93668 6.53373 5.9222 4.62664 12.6823 6.16459 12.3527
MLOC_63935.2 MLOC_63935 5.72384 3.90801 2.36455 1.36193 1.58666 29.107 0.971016 13.1047
MLOC_63937.1 MLOC_63937 0 0.0614171 1.30053 0 0 0.831649 0.0382589 0.0242554
MLOC_63938.1 MLOC_63938 47.6101 23.5884 20.7258 12.0495 6.56002 73.8806 62.0269 69.8422
MLOC_63939.1 MLOC_63939 40.9072 96.2597 118.266 23.6312 38.0894 46.7287 104.158 37.5516
MLOC_63940.2 MLOC_63940 2.85744 2.28962 3.00736 1.16143 1.54422 1.45377 18.5831 1.01481
MLOC_63951.1 MLOC_63951 3.95366 7.14956 17.4509 3.21121 6.18298 2.46378 0.910938 4.90819
MLOC_63954.1 MLOC_63954 8.774 9.82001 16.6665 6.75787 5.99252 12.9712 40.7368 7.69393
MLOC_63956 MLOC_63956 13.5999 16.3064 21.4614 12.6996 12.9151 34.8046 92.1701 30.009
MLOC_63959 MLOC_63959 25.797 19.1464 24.4204 39.679 23.8276 29.8581 62.1458 20.3992
MLOC_63963.2 MLOC_63963 0.132675 3.11177 28.7868 0.253343 2.77266 0.107123 325.236 0.245748
MLOC_63964.1 MLOC_63964 2.55719 1.98412 2.4706 0.884279 0.363924 0.0915723 2.38675 0.15104
MLOC_63966.1 MLOC_63966 0.185458 2.17184 3.93496 0.320565 0.427675 12.8485 0.0797275 16.8197
MLOC_63968.2 MLOC_63968 1.12849 0.976814 0.781908 1.30181 3.94624 1.37467 2.09312 1.31798
MLOC_63969.3 MLOC_63969 3.41605 1.69865 17.7837 0.40793 0.387585 13.9116 6.63243 4.23169
MLOC_63973.2 MLOC_63973 3.711 2.11099 2.01507 1.3845 2.42719 7.6578 13.7765 5.27801
MLOC_63976.1 MLOC_63976 0.0282524 0.0319267 5.57439 0.087691 0.0674059 0.0304676 4.78244 0
MLOC_63977 MLOC_63977 17.0567 37.9644 87.8785 12.2315 65.5169 30.4437 544.043 20.9072
MLOC_6398 MLOC_6398 8.85845 22.5694 49.7911 5.34574 35.0314 4.8806 90.728 9.54066
MLOC_63989.1 MLOC_63989 5.34919 5.54879 3.48182 0.438143 1.59962 7.88123 0.213538 9.45612
MLOC_63991.1 MLOC_63991 13.9938 19.9541 25.7664 4.28776 17.8053 55.1721 129.19 42.0771
MLOC_63994.1 MLOC_63994 0 0 0 0 0 0.56969 0 0
MLOC_63995.1 MLOC_63995 79.2185 34.1667 41.9498 60.4885 49.783 26.698 278.903 17.7557
MLOC_63996.1 MLOC_63996 3.36633 1.05932 0.877777 1.62234 87.8128 0.2118 57.3265 0.809124
MLOC_63998 MLOC_63998 45.858 24.0385 18.4006 1.14681 19.1531 11.0987 228.931 3.42251
MLOC_64003.1 MLOC_64003 23.1841 10.9481 16.296 41.5199 9.19449 22.7362 31.6227 13.3702
MLOC_64004.1 MLOC_64004 1.72577 32.5496 33.7208 0.661424 4.51007 4.02304 26.7791 5.74786
MLOC_64007.3 MLOC_64007 52.2141 30.6642 39.8709 62.6391 37.1918 65.2008 62.8554 48.5768
MLOC_64008.1 MLOC_64008 13.5405 24.6538 49.941 18.4644 26.2152 12.1823 66.4353 8.66432
MLOC_64012.1 MLOC_64012 3.24986 2.48486 3.14117 2.81102 2.23713 4.85699 7.38461 3.12615
MLOC_64013.1 MLOC_64013 62.2338 49.2389 60.3056 77.5721 36.4867 43.1995 138.92 37.2301
MLOC_64014 MLOC_64014 8.95336 9.27466 14.9613 6.03416 8.23364 9.23496 27.457 7.27278
MLOC_64016.1 MLOC_64016 0.093225 6.45575 5.17876 1.33472 0.349535 0 0 0
MLOC_64017 MLOC_64017 0 23.7632 5.3408 18.2645 0 0.0446339 0.028432 0
MLOC_64018.1 MLOC_64018 8.49186 2.01464 1.65871 10.3553 0.687526 6.06112 3.84772 1.38899
MLOC_64023 MLOC_64023 3.86237 2.6261 3.18924 6.11316 2.63564 10.7096 13.6184 5.11417
MLOC_64025 MLOC_64025 6.49514 6.51691 11.4873 4.68734 83.2846 4.38224 69.9663 3.54648
MLOC_64027 MLOC_64027 50.3772 164.163 161.363 81.9329 30.6121 3.20312 39.5851 1.17216
MLOC_64029.1 MLOC_64029 0.510657 0.283265 0.396915 1.90641 0.148436 0.784847 0.215298 0.584149
MLOC_6403.2 MLOC_6403 0.233302 0.128404 1.5262 0.116339 0.410319 0.361378 6.71949 0
MLOC_64031 MLOC_64031 0.16692 0.917518 2.34883 7.5925 32.2217 0.0630034 65.767 0.0887883
MLOC_64033 MLOC_64033 5.8163 4.75601 8.01643 3.24405 5.53517 17.9553 32.0802 10.538
MLOC_64038.3 MLOC_64038 18.8017 23.1209 25.013 16.1923 13.4205 19.1183 53.4218 14.4272
MLOC_6404.1 MLOC_6404 12.3277 14.2431 16.207 18.57 5.10097 23.0968 7.71554 23.3929
MLOC_64043.1 MLOC_64043 0.0425369 0 0.119761 0.0544034 0.0955929 0.030844 0.0542541 0.0243841
MLOC_64045.1 MLOC_64045 5.38131 2.27284 2.78211 5.80386 1.31682 2.75418 5.03286 1.63811
MLOC_64046.1 MLOC_64046 1.41762 0.937186 4.2223 0.540931 0.681496 0.0669703 0.515095 0.0326923
MLOC_64050 MLOC_64050 43.8557 27.9543 62.0663 6.943 40.7529 20.563 779.76 7.70398
MLOC_64053.1 MLOC_64053 5.49691 0.397689 1.91526 0.12171 0.337027 0 0.0657229 0
MLOC_64055.4 MLOC_64055 3.42987 3.4137 3.15314 1.17748 0.385268 23.8428 0.201904 12.412
MLOC_64056 MLOC_64056 0.295078 13.8699 2.66706 0.110818 13.5461 1.44668 1.26865 0.939927
MLOC_64057.2 MLOC_64057 13.1474 7.93163 13.8237 4.50399 11.8708 5.71102 36.9453 4.18451
MLOC_64059.1 MLOC_64059 2.21031 8.86306 9.67109 0.198266 1.73035 1.50809 73.6065 2.04299
MLOC_64060 MLOC_64060 16.484 13.8434 6.08335 9.88713 58.1497 14.9425 25.7375 11.0127
MLOC_64062 MLOC_64062 2.58855 1.93377 3.71471 0.907852 4.62825 1.3871 16.2138 1.51329
MLOC_64063.2 MLOC_64063 109.237 87.4371 109.124 148.122 35.7809 148.223 164.256 137.211
MLOC_64067 MLOC_64067 15.9754 25.2136 26.7282 21.9135 18.5536 15.2917 20.1297 11.3891
MLOC_64069 MLOC_64069 47.7516 67.8877 107.852 57.0971 61.8257 36.592 239.943 25.3518
MLOC_6407 MLOC_6407 5.40702 3.82064 2.49974 0.876813 2.9525 1.68212 43.5022 0.875546
MLOC_64079.2 MLOC_64079 8.81331 30.7332 48.6926 5.18421 12.8716 26.3169 263.519 17.5451
MLOC_6408.1 MLOC_6408 1.309 0.795935 1.00411 3.42527 1.79377 5.32342 2.80164 1.75013
MLOC_64083.1 MLOC_64083 7.5779 20.1212 32.7874 8.24 62.2557 24.2083 165.024 15.1507
MLOC_64084.2 MLOC_64084 53.9436 38.0449 40.3425 50.7314 18.1771 47.6869 55.9898 38.118
MLOC_64085.2 MLOC_64085 6.84928 7.20968 7.85515 5.76866 7.22822 13.7562 19.9504 13.5825
MLOC_64087.2 MLOC_64087 31.3486 15.5071 22.3857 36.7928 15.5205 37.8617 56.987 23.4098
MLOC_64088.1 MLOC_64088 25.8927 24.3805 12.5304 10.0088 91.307 2.06099 59.0084 1.96342
MLOC_64089 MLOC_64089 0.785753 1.07494 4.4238 2.09134 0.108617 0.189459 1.92889 0.123917
MLOC_64091.1 MLOC_64091 21.3269 22.369 22.4382 37.9759 16.1561 39.3343 179.293 31.0922
MLOC_64098 MLOC_64098 12.1553 9.75278 8.77239 13.4369 6.92392 16.4565 38.859 10.7425
MLOC_64099.1 MLOC_64099 19.6904 0.040127 0 16.8196 0 0 0 0
MLOC_64100.2 MLOC_64100 10.0833 45.8837 52.8254 8.84237 27.5212 22.0871 71.4387 12.0857
MLOC_64103 MLOC_64103 97.5767 88.3113 87.5178 45.8118 28.2271 68.5709 34.6971 82.8755
MLOC_64106.1 MLOC_64106 109.161 41.4205 36.5622 42.3799 9.27453 164.842 157.106 118.499
MLOC_64107 MLOC_64107 40.7339 32.8534 37.6202 44.5086 8.17603 68.8992 63.1287 45.2524
MLOC_64108 MLOC_64108 0.335607 10.7922 24.9595 0.116009 0.577206 0.206223 11.6054 0.0672236
MLOC_64109.1 MLOC_64109 3.28313 3.91336 2.62404 1.0482 3.24415 2.19383 3.26257 2.80794
MLOC_6412.1 MLOC_6412 0 1.44205 1.48588 0 0.134376 0 3.82973 0
MLOC_64120.1 MLOC_64120 0 0.0665944 3.38927 0 0.257361 0 0.109593 0
MLOC_64122.1 MLOC_64122 7.08883 2.17576 8.94397 5.15257 15.0869 0.23978 2.61171 0.0736024
MLOC_64126.1 MLOC_64126 1.12447 1.28582 0.789351 0.493619 0.182997 2.90181 0.134506 2.56967
MLOC_6413.1 MLOC_6413 3.1079 38.291 102.016 1.68118 28.2789 4.01613 910.973 12.454
MLOC_64130.3 MLOC_64130 1.5744 0.903855 0.785195 0.918683 0.47863 2.7952 0.649083 2.44222
MLOC_64131.1 MLOC_64131 0.0251582 1.31743 9.48108 0.103829 0.207816 0.0425126 0.101331 0.033304
MLOC_64132 MLOC_64132 11.6181 14.5454 20.7353 8.87406 26.8351 14.7027 103.852 11.1314
MLOC_64134.1 MLOC_64134 2.80969 1.46953 0.870041 1.66915 0.528972 2.73674 0.052346 1.84172
MLOC_64136.1 MLOC_64136 120.696 22.0102 19.2258 2.51009 5.87234 66.131 4.30973 71.8721
MLOC_64140.1 MLOC_64140 36.1461 28.3766 35.5811 48.2142 367.604 11.6869 255.175 9.12258
MLOC_64141.1 MLOC_64141 10.7428 16.0836 10.7199 5.23636 17.7328 12.4206 36.89 14.3074
MLOC_64142.1 MLOC_64142 5.56368 5.91586 5.56194 11.6992 4.58157 7.20212 35.0288 4.91918
MLOC_64143 MLOC_64143 13.2037 10.7963 15.4636 20.89 8.55281 21.7005 73.3482 12.5339
MLOC_64144.1 MLOC_64144 1.25255 0.971937 0.543715 0.873533 1.56389 1.4301 7.08397 1.13423
MLOC_64146.1 MLOC_64146 0.338715 0.17698 0.228609 0.205991 0.116825 0.990839 0.0295667 1.0105
MLOC_64147.1 MLOC_64147 0.546731 0.703021 0.62567 0.170904 0.1482 0.861595 0.0671941 1.07031
MLOC_64149.1 MLOC_64149 10.0443 9.14751 10.6629 5.90698 5.932 7.32866 37.2728 6.72789
MLOC_64150.1 MLOC_64150 2.54883 0.394868 0.352472 4.30331 0.100314 0.892848 0.125343 0.1601
MLOC_64156.7 MLOC_64156 3.21744 2.01954 0.386039 0.31714 6.98335 0.868161 24.3831 1.07515
MLOC_64157.2 MLOC_64157 14.766 0.575882 0.652876 0.282206 0.424611 23.7096 0.173919 8.70598
MLOC_64159.1 MLOC_64159 0.117236 0.112127 1.09228 0 0.121648 0.43611 5.45891 0.370526
MLOC_64160.1 MLOC_64160 0.554211 57.2746 23.9679 0.112202 0.417674 0.0320158 2.3028 0.0164459
MLOC_64164.1 MLOC_64164 0.0159357 0.0604146 0.043025 0.0458053 3.12236 0 0.0209027 0
MLOC_64166 MLOC_64166 30.8189 29.5172 32.3895 26.8398 13.0408 30.9943 68.5137 21.977
MLOC_64168 MLOC_64168 2.97931 2.03878 2.33026 2.95867 0.494959 2.56349 1.29921 2.2143
MLOC_64169.3 MLOC_64169 9.56736 7.39183 8.01404 11.0486 7.43601 9.81764 46.0214 4.87122
MLOC_6417 MLOC_6417 1.02236 1.09855 1.7204 1.75843 5.59055 2.68424 1.00823 1.71303
MLOC_64170 MLOC_64170 1.65095 1.50433 1.11914 0.480384 1.06254 1.56081 1.4964 2.27282
MLOC_64171.1 MLOC_64171 0.676211 4.16604 5.087 1.36494 7.1251 0 38.1046 0
MLOC_64172.1 MLOC_64172 0.329863 0.166453 0 0.84033 0.183486 0.898954 0.245106 0.476873
MLOC_64175.2 MLOC_64175 0.0673521 0.230465 2.50799 0.0723025 2.5432 0.0591117 1.09588 0.12589
MLOC_64179 MLOC_64179 2.09806 2.25143 2.15273 1.28335 1.48735 7.18784 3.10584 6.59362
MLOC_64182 MLOC_64182 44.3744 39.0396 58.2873 26.177 47.3258 44.2865 346.117 25.4284
MLOC_64183.2 MLOC_64183 15.25 19.1403 34.5914 6.20423 23.8592 13.3516 109.995 12.891
MLOC_64185.1 MLOC_64185 42.425 44.0868 38.1714 130.926 11.6469 114.54 4.8524 78.4625
MLOC_64188 MLOC_64188 4.79003 10.8085 14.2702 1.03055 1.44179 9.33496 5.55765 10.113
MLOC_64189.3 MLOC_64189 19.4653 13.4092 10.5665 2.11718 2.29676 48.9555 1.41892 35.1577
MLOC_6419 MLOC_6419 93.6897 49.187 36.3026 235.903 85.9753 93.7031 10.2695 35.5502
MLOC_64190.1 MLOC_64190 0.087811 0.0293261 0.555408 0 1.75305 0 0 0
MLOC_64191 MLOC_64191 6.20746 8.41326 14.3331 2.47501 7.70081 6.46187 47.0086 5.67051
MLOC_64192.1 MLOC_64192 0.0568466 10.5041 42.3432 0.395843 5.76828 0.105896 0.787257 0.114
MLOC_64193.1 MLOC_64193 34.2051 22.3844 19.5707 39.6736 7.96147 41.0356 137.914 32.6564
MLOC_64194 MLOC_64194 16.6977 14.3003 17.5535 13.3258 7.05964 27.829 23.0847 28.407
MLOC_64195.14 MLOC_64195 9.07931 7.11057 8.40301 10.8494 7.18188 21.2401 22.2344 12.5849
MLOC_64196 MLOC_64196 11.4375 9.49165 23.5972 30.6091 5.29346 8.96555 44.2555 10.0485
MLOC_64198 MLOC_64198 36.8307 14.6087 7.06568 16.2936 110.714 25.6118 80.0232 18.7394
MLOC_64199.3 MLOC_64199 0.32306 7.1681 5.38294 0.150786 0.0570852 0.0182763 0.919198 0.0194078
MLOC_64200.1 MLOC_64200 9.1137 6.46844 8.72396 13.0795 6.58413 26.8678 19.9489 15.7934
MLOC_64202.1 MLOC_64202 2.86051 23.2568 44.7286 8.41032 12.8805 3.61722 1.14679 1.70813
MLOC_64204.1 MLOC_64204 117.672 367.392 394.465 74.8458 49.6602 53.5495 122.902 106.081
MLOC_64205.1 MLOC_64205 2.516 9.8455 6.82412 0.217715 1.94941 0.332421 6.27913 0.264559
MLOC_64208.1 MLOC_64208 0 0.0324086 3.07978 0 0.149693 0.0694262 0 0
MLOC_64209.1 MLOC_64209 0 0.0483065 1.92284 0 0.0916136 0.0298245 0.00663337 0
MLOC_64212 MLOC_64212 6.88676 5.33137 8.48846 22.3942 2.68942 2.34843 23.7811 3.43332
MLOC_64213.4 MLOC_64213 7.23132 14.5962 31.1233 3.15769 25.1383 3.20047 139.734 1.55659
MLOC_64215 MLOC_64215 63.1908 126.069 93.0605 68.0408 62.9815 113.688 119.897 104.551
MLOC_64216.2 MLOC_64216 1.66106 6.48545 16.0723 1.92009 9.32357 2.68098 60.014 1.65021
MLOC_64217.1 MLOC_64217 209.036 51.7584 60.9448 30.1788 23.8538 21.8414 170.547 14.4275
MLOC_64218.2 MLOC_64218 1.92414 4.68024 12.7204 2.80139 7.58626 2.00908 35.1514 3.78979
MLOC_64220.1 MLOC_64220 6.19871 0.414571 0.282077 6.52669 0.441521 8.62126 0.865591 0.815104
MLOC_64225.1 MLOC_64225 0.378069 0.193784 0.269936 3.22501 0.682654 2.18293 0.307713 1.22758
MLOC_64226 MLOC_64226 11.6984 18.6836 22.4772 15.1877 34.3696 25.1436 53.0584 21.9665
MLOC_64227.1 MLOC_64227 8.91527 1.34078 1.79782 28.2285 1.20838 8.1919 7.12253 4.08638
MLOC_64229.5 MLOC_64229 0.504276 1.70744 2.77111 0.725487 6.87106 0.672223 2.51194 0.793514
MLOC_64231 MLOC_64231 6.23273 5.59667 5.38768 6.60717 5.04509 5.9914 11.6762 5.10436
MLOC_64233 MLOC_64233 0.732895 0.0840825 0.0514557 0.279135 0.232886 1.46565 0.0203111 0.201527
MLOC_64234.3 MLOC_64234 0.157531 3.60487 2.92462 0.241844 0.45739 0.425881 0 0.574957
MLOC_64235.1 MLOC_64235 10.2768 79.8866 63.6519 11.1212 67.6481 1.48172 276.938 0.581721
MLOC_64237 MLOC_64237 7.41794 8.93881 12.4805 3.99158 8.60634 12.1175 44.7746 13.6368
MLOC_64239.1 MLOC_64239 0 0.832629 3.20299 0 0 0 0 0
MLOC_6424.1 MLOC_6424 4.48447 5.6566 4.74615 0.617444 0.570419 9.22577 0.136571 8.80451
MLOC_64240.2 MLOC_64240 3.54404 11.9185 32.4253 22.7203 5.2571 0.0711407 0.719424 0.03151
MLOC_64241.1 MLOC_64241 0.0509359 5.32137 7.46442 0.122043 1.51122 0 66.8714 0
MLOC_64242 MLOC_64242 9.30206 11.9207 27.9926 18.8814 15.2822 4.82316 74.1183 3.1113
MLOC_64244.1 MLOC_64244 1.38949 0 0 2.24271 0 0 0 0
MLOC_64248.1 MLOC_64248 259.63 0.114333 0.0781374 138.673 0.11063 0.0537588 0.0503402 0.0515211
MLOC_64254 MLOC_64254 108.698 85.0524 59.9499 47.3964 29.3614 43.2032 40.1918 52.4139
MLOC_64255.1 MLOC_64255 117.819 92.1989 127.491 45.3099 68.0028 82.65 358.153 51.1662
MLOC_64257.1 MLOC_64257 4.70667 4.83871 2.70718 3.43531 2.1582 0.318313 14.8658 0.427711
MLOC_64258.1 MLOC_64258 153.68 188.903 171.128 225.719 103.71 160.92 732.236 140.272
MLOC_6426.1 MLOC_6426 53.0338 94.2324 97.7464 18.727 30.7965 19.479 469.825 21.7997
MLOC_64264.1 MLOC_64264 0 0.121021 1.56195 0 0 0 0 0
MLOC_64268.2 MLOC_64268 4.51002 8.92486 38.346 11.7889 8.48325 3.33864 77.2054 2.50187
MLOC_64272 MLOC_64272 264.595 155.867 191.115 135.24 47.9018 70.9958 607.364 27.14
MLOC_64273.1 MLOC_64273 1.45642 0.992838 0.816619 7708.62 0.318177 0.473979 0.178036 0.377161
MLOC_64274 MLOC_64274 12.8672 6.84915 9.56642 4.97182 2.73451 16.7563 26.0876 14.0983
MLOC_64277 MLOC_64277 8.96168 13.3641 17.8687 8.07225 9.19391 3.19857 23.3026 5.67211
MLOC_6428.2 MLOC_6428 9.60748 17.8189 31.441 15.7295 32.841 6.08944 75.591 9.5976
MLOC_64280.1 MLOC_64280 7.37706 9.38768 2.69086 0.541236 6.11517 6.51032 5.09406 5.74711
MLOC_64281 MLOC_64281 5.64762 6.92126 10.0691 4.34067 8.13036 8.89359 16.6198 8.44896
MLOC_64283 MLOC_64283 0.383416 1.10722 7.8248 0.104288 0.895774 0.0795252 19.5458 0.0318839
