gene	module	isHub
MLOC_58844	006_inf2FGH	TRUE
MLOC_58847.1	006_inf2FGH	TRUE
MLOC_58868	006_inf2FGH	TRUE
MLOC_58873.1	006_inf2FGH	TRUE
MLOC_58917.1	006_inf2FGH	TRUE
MLOC_58926.1	006_inf2FGH	TRUE
MLOC_58936.1	006_inf2FGH	TRUE
MLOC_5895.2	006_inf2FGH	TRUE
MLOC_58975.3	006_inf2FGH	TRUE
MLOC_58976.1	006_inf2FGH	TRUE
MLOC_58977.1	006_inf2FGH	TRUE
MLOC_58994.2	006_inf2FGH	TRUE
MLOC_59.4	006_inf2FGH	TRUE
MLOC_59001.1	006_inf2FGH	TRUE
MLOC_59003.1	006_inf2FGH	TRUE
MLOC_59005.1	006_inf2FGH	TRUE
MLOC_59028.1	006_inf2FGH	TRUE
MLOC_5906.1	006_inf2FGH	TRUE
MLOC_59094.1	006_inf2FGH	TRUE
MLOC_59098.6	006_inf2FGH	TRUE
MLOC_59103	006_inf2FGH	TRUE
MLOC_59138.1	006_inf2FGH	TRUE
MLOC_59143.3	006_inf2FGH	TRUE
MLOC_59158.1	006_inf2FGH	TRUE
MLOC_59172.1	006_inf2FGH	TRUE
MLOC_59233.1	006_inf2FGH	TRUE
MLOC_59247.2	006_inf2FGH	TRUE
MLOC_59262.2	006_inf2FGH	TRUE
MLOC_59277.5	006_inf2FGH	TRUE
MLOC_59307.1	006_inf2FGH	TRUE
MLOC_5932.2	006_inf2FGH	TRUE
MLOC_5934	006_inf2FGH	TRUE
MLOC_59368.2	006_inf2FGH	TRUE
MLOC_5938.1	006_inf2FGH	TRUE
MLOC_59393.4	006_inf2FGH	TRUE
MLOC_59409.1	006_inf2FGH	TRUE
MLOC_59421.1	006_inf2FGH	TRUE
MLOC_59426	006_inf2FGH	TRUE
MLOC_59452	006_inf2FGH	TRUE
MLOC_59482	006_inf2FGH	TRUE
MLOC_59516.4	006_inf2FGH	TRUE
MLOC_59534.1	006_inf2FGH	TRUE
MLOC_59542.1	006_inf2FGH	TRUE
MLOC_59553.1	006_inf2FGH	TRUE
MLOC_59560.1	006_inf2FGH	TRUE
MLOC_59578.1	006_inf2FGH	TRUE
MLOC_59603	006_inf2FGH	TRUE
MLOC_59638.1	006_inf2FGH	TRUE
MLOC_59647.1	006_inf2FGH	TRUE
MLOC_59655.4	006_inf2FGH	TRUE
MLOC_59658.3	006_inf2FGH	TRUE
MLOC_5966.1	006_inf2FGH	TRUE
MLOC_59686.1	006_inf2FGH	TRUE
MLOC_59698	006_inf2FGH	TRUE
MLOC_59699.2	006_inf2FGH	TRUE
MLOC_59703.1	006_inf2FGH	TRUE
MLOC_59737.1	006_inf2FGH	TRUE
MLOC_59742	006_inf2FGH	TRUE
MLOC_59747.1	006_inf2FGH	TRUE
MLOC_59775.1	006_inf2FGH	TRUE
MLOC_59788.6	006_inf2FGH	TRUE
MLOC_59792.1	006_inf2FGH	TRUE
MLOC_59810	006_inf2FGH	TRUE
MLOC_59847.1	006_inf2FGH	TRUE
MLOC_59852.2	006_inf2FGH	TRUE
MLOC_5986.3	006_inf2FGH	TRUE
MLOC_59865.1	006_inf2FGH	TRUE
MLOC_59871.6	006_inf2FGH	TRUE
MLOC_59895.3	006_inf2FGH	TRUE
MLOC_5991.1	006_inf2FGH	TRUE
MLOC_59910.5	006_inf2FGH	TRUE
MLOC_59938.3	006_inf2FGH	TRUE
MLOC_59940.2	006_inf2FGH	TRUE
MLOC_59961.1	006_inf2FGH	TRUE
MLOC_59966.3	006_inf2FGH	TRUE
MLOC_59986.1	006_inf2FGH	TRUE
MLOC_59990.2	006_inf2FGH	TRUE
MLOC_60018.1	006_inf2FGH	TRUE
MLOC_60024.1	006_inf2FGH	TRUE
MLOC_60037.1	006_inf2FGH	TRUE
MLOC_60062.7	006_inf2FGH	TRUE
MLOC_60066	006_inf2FGH	TRUE
MLOC_60068.25	006_inf2FGH	TRUE
MLOC_60070.1	006_inf2FGH	TRUE
MLOC_60078.4	006_inf2FGH	TRUE
MLOC_60101.1	006_inf2FGH	TRUE
MLOC_60108.1	006_inf2FGH	TRUE
MLOC_60118.1	006_inf2FGH	TRUE
MLOC_60120.1	006_inf2FGH	TRUE
MLOC_60126.1	006_inf2FGH	TRUE
MLOC_60139	006_inf2FGH	TRUE
MLOC_60146.1	006_inf2FGH	TRUE
MLOC_60173.2	006_inf2FGH	TRUE
MLOC_60199.1	006_inf2FGH	TRUE
MLOC_6021	006_inf2FGH	TRUE
MLOC_60237.3	006_inf2FGH	TRUE
MLOC_60261.1	006_inf2FGH	TRUE
MLOC_6027.1	006_inf2FGH	TRUE
MLOC_60290	006_inf2FGH	TRUE
MLOC_60292.1	006_inf2FGH	TRUE
MLOC_60294.2	006_inf2FGH	TRUE
MLOC_60304.3	006_inf2FGH	TRUE
MLOC_60305.1	006_inf2FGH	TRUE
MLOC_60307.1	006_inf2FGH	TRUE
MLOC_60365.2	006_inf2FGH	TRUE
MLOC_60367.1	006_inf2FGH	TRUE
MLOC_60371.4	006_inf2FGH	TRUE
MLOC_60372.1	006_inf2FGH	TRUE
MLOC_6039.1	006_inf2FGH	TRUE
MLOC_60392	006_inf2FGH	TRUE
MLOC_60419.2	006_inf2FGH	TRUE
MLOC_60426.3	006_inf2FGH	TRUE
MLOC_60439.1	006_inf2FGH	TRUE
MLOC_60452	006_inf2FGH	TRUE
MLOC_60460.3	006_inf2FGH	TRUE
MLOC_60467.1	006_inf2FGH	TRUE
MLOC_60490.6	006_inf2FGH	TRUE
MLOC_60497.1	006_inf2FGH	TRUE
MLOC_60499.2	006_inf2FGH	TRUE
MLOC_60525.1	006_inf2FGH	TRUE
MLOC_60529.1	006_inf2FGH	TRUE
MLOC_60545.2	006_inf2FGH	TRUE
MLOC_60567.3	006_inf2FGH	TRUE
MLOC_60571.1	006_inf2FGH	TRUE
MLOC_6058.2	006_inf2FGH	TRUE
MLOC_606	006_inf2FGH	TRUE
MLOC_60620.1	006_inf2FGH	TRUE
MLOC_60634.1	006_inf2FGH	TRUE
MLOC_60639.1	006_inf2FGH	TRUE
MLOC_60651.1	006_inf2FGH	TRUE
MLOC_60655.1	006_inf2FGH	TRUE
MLOC_60656	006_inf2FGH	TRUE
MLOC_60672.2	006_inf2FGH	TRUE
MLOC_60673.1	006_inf2FGH	TRUE
MLOC_60690	006_inf2FGH	TRUE
MLOC_60706.2	006_inf2FGH	TRUE
MLOC_6072	006_inf2FGH	TRUE
MLOC_60726	006_inf2FGH	TRUE
MLOC_60761	006_inf2FGH	TRUE
MLOC_60763.2	006_inf2FGH	TRUE
MLOC_60792	006_inf2FGH	TRUE
MLOC_60795.1	006_inf2FGH	TRUE
MLOC_60804.2	006_inf2FGH	TRUE
MLOC_6081.1	006_inf2FGH	TRUE
MLOC_60843.2	006_inf2FGH	TRUE
MLOC_60855.1	006_inf2FGH	TRUE
MLOC_6087	006_inf2FGH	TRUE
MLOC_60893.1	006_inf2FGH	TRUE
MLOC_60897.1	006_inf2FGH	TRUE
MLOC_60911.1	006_inf2FGH	TRUE
MLOC_60931	006_inf2FGH	TRUE
MLOC_60933.2	006_inf2FGH	TRUE
MLOC_60965	006_inf2FGH	TRUE
MLOC_61005.5	006_inf2FGH	TRUE
MLOC_61008	006_inf2FGH	TRUE
MLOC_61030	006_inf2FGH	TRUE
MLOC_6104.2	006_inf2FGH	TRUE
MLOC_61053	006_inf2FGH	TRUE
MLOC_61089.1	006_inf2FGH	TRUE
MLOC_61107.1	006_inf2FGH	TRUE
MLOC_61115.1	006_inf2FGH	TRUE
MLOC_61131.1	006_inf2FGH	TRUE
MLOC_61155.2	006_inf2FGH	TRUE
MLOC_61166.1	006_inf2FGH	TRUE
MLOC_61195.1	006_inf2FGH	TRUE
MLOC_6120.2	006_inf2FGH	TRUE
MLOC_61201.1	006_inf2FGH	TRUE
MLOC_61207.2	006_inf2FGH	TRUE
MLOC_61221.5	006_inf2FGH	TRUE
MLOC_61259	006_inf2FGH	TRUE
MLOC_61272.1	006_inf2FGH	TRUE
MLOC_6128.3	006_inf2FGH	TRUE
MLOC_61300.1	006_inf2FGH	TRUE
MLOC_61302.1	006_inf2FGH	TRUE
MLOC_61338.4	006_inf2FGH	TRUE
MLOC_61341.1	006_inf2FGH	TRUE
MLOC_61353	006_inf2FGH	TRUE
MLOC_61356.2	006_inf2FGH	TRUE
MLOC_6136	006_inf2FGH	TRUE
MLOC_61416	006_inf2FGH	TRUE
MLOC_61417.2	006_inf2FGH	TRUE
MLOC_61419.1	006_inf2FGH	TRUE
MLOC_61437.1	006_inf2FGH	TRUE
MLOC_61440.1	006_inf2FGH	TRUE
MLOC_61451.6	006_inf2FGH	TRUE
MLOC_61454.3	006_inf2FGH	TRUE
MLOC_61463.1	006_inf2FGH	TRUE
MLOC_61487.1	006_inf2FGH	TRUE
MLOC_61488	006_inf2FGH	TRUE
MLOC_615.1	006_inf2FGH	TRUE
MLOC_61513	006_inf2FGH	TRUE
MLOC_6152.2	006_inf2FGH	TRUE
MLOC_6154.1	006_inf2FGH	TRUE
MLOC_61570.1	006_inf2FGH	TRUE
MLOC_61576.1	006_inf2FGH	TRUE
MLOC_61578.2	006_inf2FGH	TRUE
MLOC_61598	006_inf2FGH	TRUE
MLOC_61611.1	006_inf2FGH	TRUE
MLOC_61623.1	006_inf2FGH	TRUE
MLOC_61671.5	006_inf2FGH	TRUE
MLOC_61688	006_inf2FGH	TRUE
MLOC_61697.2	006_inf2FGH	TRUE
MLOC_61708.1	006_inf2FGH	TRUE
MLOC_61713	006_inf2FGH	TRUE
MLOC_61726.2	006_inf2FGH	TRUE
MLOC_6175.1	006_inf2FGH	TRUE
MLOC_61780.1	006_inf2FGH	TRUE
MLOC_61793.2	006_inf2FGH	TRUE
MLOC_61799	006_inf2FGH	TRUE
MLOC_618.2	006_inf2FGH	TRUE
MLOC_61805.1	006_inf2FGH	TRUE
MLOC_61815.1	006_inf2FGH	TRUE
MLOC_61818.1	006_inf2FGH	TRUE
MLOC_61890.1	006_inf2FGH	TRUE
MLOC_61901.1	006_inf2FGH	TRUE
MLOC_61904.6	006_inf2FGH	TRUE
MLOC_61906.7	006_inf2FGH	TRUE
MLOC_61929.1	006_inf2FGH	TRUE
MLOC_61937.1	006_inf2FGH	TRUE
MLOC_6195.3	006_inf2FGH	TRUE
MLOC_61983	006_inf2FGH	TRUE
MLOC_61989.1	006_inf2FGH	TRUE
MLOC_62010.1	006_inf2FGH	TRUE
MLOC_62016.2	006_inf2FGH	TRUE
MLOC_62024.2	006_inf2FGH	TRUE
MLOC_62025.4	006_inf2FGH	TRUE
MLOC_62044	006_inf2FGH	TRUE
MLOC_62056.2	006_inf2FGH	TRUE
MLOC_62122.1	006_inf2FGH	TRUE
MLOC_62128.1	006_inf2FGH	TRUE
MLOC_62137.1	006_inf2FGH	TRUE
MLOC_6215	006_inf2FGH	TRUE
MLOC_62152.1	006_inf2FGH	TRUE
MLOC_62163.1	006_inf2FGH	TRUE
MLOC_62170.1	006_inf2FGH	TRUE
MLOC_62210.1	006_inf2FGH	TRUE
MLOC_62219.3	006_inf2FGH	TRUE
MLOC_62224.1	006_inf2FGH	TRUE
MLOC_62243.3	006_inf2FGH	TRUE
MLOC_6225.1	006_inf2FGH	TRUE
MLOC_62284.1	006_inf2FGH	TRUE
MLOC_62294.1	006_inf2FGH	TRUE
MLOC_62295.1	006_inf2FGH	TRUE
MLOC_62296.1	006_inf2FGH	TRUE
MLOC_62299.1	006_inf2FGH	TRUE
MLOC_62301.1	006_inf2FGH	TRUE
MLOC_62306.1	006_inf2FGH	TRUE
MLOC_62319.4	006_inf2FGH	TRUE
MLOC_62333.1	006_inf2FGH	TRUE
MLOC_62339	006_inf2FGH	TRUE
MLOC_6234.1	006_inf2FGH	TRUE
MLOC_62340	006_inf2FGH	TRUE
MLOC_62353.2	006_inf2FGH	TRUE
MLOC_62356.1	006_inf2FGH	TRUE
MLOC_62363.1	006_inf2FGH	TRUE
MLOC_62365.1	006_inf2FGH	TRUE
MLOC_62377.1	006_inf2FGH	TRUE
MLOC_6242	006_inf2FGH	TRUE
MLOC_62424.6	006_inf2FGH	TRUE
MLOC_62500.2	006_inf2FGH	TRUE
MLOC_62504	006_inf2FGH	TRUE
MLOC_62515.1	006_inf2FGH	TRUE
MLOC_62527.3	006_inf2FGH	TRUE
MLOC_62545.1	006_inf2FGH	TRUE
MLOC_62548	006_inf2FGH	TRUE
MLOC_62566	006_inf2FGH	TRUE
MLOC_62571.1	006_inf2FGH	TRUE
MLOC_62591.1	006_inf2FGH	TRUE
MLOC_62605.1	006_inf2FGH	TRUE
MLOC_62611.2	006_inf2FGH	TRUE
MLOC_62630.1	006_inf2FGH	TRUE
MLOC_62657.1	006_inf2FGH	TRUE
MLOC_62663.2	006_inf2FGH	TRUE
MLOC_62671.5	006_inf2FGH	TRUE
MLOC_6269	006_inf2FGH	TRUE
MLOC_62724	006_inf2FGH	TRUE
MLOC_62728.2	006_inf2FGH	TRUE
MLOC_62732.1	006_inf2FGH	TRUE
MLOC_62751.1	006_inf2FGH	TRUE
MLOC_62798.1	006_inf2FGH	TRUE
MLOC_62812.3	006_inf2FGH	TRUE
MLOC_62820	006_inf2FGH	TRUE
MLOC_62834.1	006_inf2FGH	TRUE
MLOC_62841	006_inf2FGH	TRUE
MLOC_6285.1	006_inf2FGH	TRUE
MLOC_6286.1	006_inf2FGH	TRUE
MLOC_62890.2	006_inf2FGH	TRUE
MLOC_62963	006_inf2FGH	TRUE
MLOC_62969.1	006_inf2FGH	TRUE
MLOC_62977.1	006_inf2FGH	TRUE
MLOC_62983	006_inf2FGH	TRUE
MLOC_63002.1	006_inf2FGH	TRUE
MLOC_63016.2	006_inf2FGH	TRUE
MLOC_63026	006_inf2FGH	TRUE
MLOC_63051.7	006_inf2FGH	TRUE
MLOC_63090.1	006_inf2FGH	TRUE
MLOC_63112	006_inf2FGH	TRUE
MLOC_6314	006_inf2FGH	TRUE
MLOC_63144	006_inf2FGH	TRUE
MLOC_63153	006_inf2FGH	TRUE
MLOC_63161.1	006_inf2FGH	TRUE
MLOC_63169.1	006_inf2FGH	TRUE
MLOC_63193	006_inf2FGH	TRUE
MLOC_6320	006_inf2FGH	TRUE
MLOC_63210.1	006_inf2FGH	TRUE
MLOC_63252.1	006_inf2FGH	TRUE
MLOC_63257.1	006_inf2FGH	TRUE
MLOC_6327.3	006_inf2FGH	TRUE
MLOC_63286.1	006_inf2FGH	TRUE
MLOC_63287.1	006_inf2FGH	TRUE
MLOC_63297.1	006_inf2FGH	TRUE
MLOC_63301.1	006_inf2FGH	TRUE
MLOC_63317	006_inf2FGH	TRUE
MLOC_63319.1	006_inf2FGH	TRUE
MLOC_63336.1	006_inf2FGH	TRUE
MLOC_63338.1	006_inf2FGH	TRUE
MLOC_63339.1	006_inf2FGH	TRUE
MLOC_63357	006_inf2FGH	TRUE
MLOC_63385.2	006_inf2FGH	TRUE
MLOC_63395.1	006_inf2FGH	TRUE
MLOC_634.2	006_inf2FGH	TRUE
MLOC_63401.3	006_inf2FGH	TRUE
MLOC_63473.2	006_inf2FGH	TRUE
MLOC_63474	006_inf2FGH	TRUE
MLOC_63507.1	006_inf2FGH	TRUE
MLOC_63522.6	006_inf2FGH	TRUE
MLOC_63528.1	006_inf2FGH	TRUE
MLOC_63530	006_inf2FGH	TRUE
MLOC_63540.1	006_inf2FGH	TRUE
MLOC_63544.1	006_inf2FGH	TRUE
MLOC_6356	006_inf2FGH	TRUE
MLOC_63562.1	006_inf2FGH	TRUE
MLOC_63569.1	006_inf2FGH	TRUE
MLOC_63588.1	006_inf2FGH	TRUE
MLOC_6359	006_inf2FGH	TRUE
MLOC_63593.1	006_inf2FGH	TRUE
MLOC_63606.1	006_inf2FGH	TRUE
MLOC_63615.1	006_inf2FGH	TRUE
MLOC_63616.1	006_inf2FGH	TRUE
MLOC_63636.1	006_inf2FGH	TRUE
MLOC_63666.1	006_inf2FGH	TRUE
MLOC_63673.2	006_inf2FGH	TRUE
MLOC_63685.3	006_inf2FGH	TRUE
MLOC_63690.2	006_inf2FGH	TRUE
MLOC_63726.1	006_inf2FGH	TRUE
MLOC_63731.1	006_inf2FGH	TRUE
MLOC_63735.2	006_inf2FGH	TRUE
MLOC_63739.11	006_inf2FGH	TRUE
MLOC_63768.1	006_inf2FGH	TRUE
MLOC_63773.1	006_inf2FGH	TRUE
MLOC_63776.1	006_inf2FGH	TRUE
MLOC_6378.3	006_inf2FGH	TRUE
MLOC_63780.6	006_inf2FGH	TRUE
MLOC_63793.1	006_inf2FGH	TRUE
MLOC_63798.1	006_inf2FGH	TRUE
MLOC_63844.6	006_inf2FGH	TRUE
MLOC_63852.1	006_inf2FGH	TRUE
MLOC_63857.4	006_inf2FGH	TRUE
MLOC_63866	006_inf2FGH	TRUE
MLOC_639.2	006_inf2FGH	TRUE
MLOC_63902.1	006_inf2FGH	TRUE
MLOC_63903.1	006_inf2FGH	TRUE
MLOC_63925	006_inf2FGH	TRUE
MLOC_63930	006_inf2FGH	TRUE
MLOC_63932.1	006_inf2FGH	TRUE
MLOC_63935.2	006_inf2FGH	TRUE
MLOC_63938.1	006_inf2FGH	TRUE
MLOC_63994.1	006_inf2FGH	TRUE
MLOC_64007.3	006_inf2FGH	TRUE
MLOC_64055.4	006_inf2FGH	TRUE
MLOC_6408.1	006_inf2FGH	TRUE
MLOC_64106.1	006_inf2FGH	TRUE
MLOC_64107	006_inf2FGH	TRUE
MLOC_64126.1	006_inf2FGH	TRUE
MLOC_64130.3	006_inf2FGH	TRUE
MLOC_64157.2	006_inf2FGH	TRUE
MLOC_64172.1	006_inf2FGH	TRUE
MLOC_64179	006_inf2FGH	TRUE
MLOC_64189.3	006_inf2FGH	TRUE
MLOC_64200.1	006_inf2FGH	TRUE
MLOC_64220.1	006_inf2FGH	TRUE
MLOC_64233	006_inf2FGH	TRUE
MLOC_6424.1	006_inf2FGH	TRUE
MLOC_64303.1	006_inf2FGH	TRUE
MLOC_64307.1	006_inf2FGH	TRUE
MLOC_64317.1	006_inf2FGH	TRUE
MLOC_64326.1	006_inf2FGH	TRUE
MLOC_64328.1	006_inf2FGH	TRUE
MLOC_64338	006_inf2FGH	TRUE
MLOC_64344.3	006_inf2FGH	TRUE
MLOC_64362	006_inf2FGH	TRUE
MLOC_64364.1	006_inf2FGH	TRUE
MLOC_64374.3	006_inf2FGH	TRUE
MLOC_64400.1	006_inf2FGH	TRUE
MLOC_64417.1	006_inf2FGH	TRUE
MLOC_64442.1	006_inf2FGH	TRUE
MLOC_64443.1	006_inf2FGH	TRUE
MLOC_64490.3	006_inf2FGH	TRUE
MLOC_64491.2	006_inf2FGH	TRUE
MLOC_64532.1	006_inf2FGH	TRUE
MLOC_64534.1	006_inf2FGH	TRUE
MLOC_64538.1	006_inf2FGH	TRUE
MLOC_64556.2	006_inf2FGH	TRUE
MLOC_64588.1	006_inf2FGH	TRUE
MLOC_64602.2	006_inf2FGH	TRUE
MLOC_64625	006_inf2FGH	TRUE
MLOC_64642	006_inf2FGH	TRUE
MLOC_64710.1	006_inf2FGH	TRUE
MLOC_64722.2	006_inf2FGH	TRUE
MLOC_64738.1	006_inf2FGH	TRUE
MLOC_64750.5	006_inf2FGH	TRUE
MLOC_64804.2	006_inf2FGH	TRUE
MLOC_64837.1	006_inf2FGH	TRUE
MLOC_64838.2	006_inf2FGH	TRUE
MLOC_64841	006_inf2FGH	TRUE
MLOC_64859.1	006_inf2FGH	TRUE
MLOC_64873.3	006_inf2FGH	TRUE
MLOC_64880.1	006_inf2FGH	TRUE
MLOC_6490.2	006_inf2FGH	TRUE
MLOC_64906.1	006_inf2FGH	TRUE
MLOC_64908	006_inf2FGH	TRUE
MLOC_64928	006_inf2FGH	TRUE
MLOC_64932.1	006_inf2FGH	TRUE
MLOC_64959	006_inf2FGH	TRUE
MLOC_65013.1	006_inf2FGH	TRUE
MLOC_65058.1	006_inf2FGH	TRUE
MLOC_65070.2	006_inf2FGH	TRUE
MLOC_65090.12	006_inf2FGH	TRUE
MLOC_65169.1	006_inf2FGH	TRUE
MLOC_65171.1	006_inf2FGH	TRUE
MLOC_65183.1	006_inf2FGH	TRUE
MLOC_65197.1	006_inf2FGH	TRUE
MLOC_65209.1	006_inf2FGH	TRUE
MLOC_6521	006_inf2FGH	TRUE
MLOC_65231.1	006_inf2FGH	TRUE
MLOC_65243.1	006_inf2FGH	TRUE
MLOC_6525.1	006_inf2FGH	TRUE
MLOC_65268	006_inf2FGH	TRUE
MLOC_6527.1	006_inf2FGH	TRUE
MLOC_65275.1	006_inf2FGH	TRUE
MLOC_65279.7	006_inf2FGH	TRUE
MLOC_65286.1	006_inf2FGH	TRUE
MLOC_65288	006_inf2FGH	TRUE
MLOC_65294.3	006_inf2FGH	TRUE
MLOC_65297	006_inf2FGH	TRUE
MLOC_65312	006_inf2FGH	TRUE
MLOC_6532	006_inf2FGH	TRUE
MLOC_65361.1	006_inf2FGH	TRUE
MLOC_65365	006_inf2FGH	TRUE
MLOC_65377.3	006_inf2FGH	TRUE
MLOC_65380.1	006_inf2FGH	TRUE
MLOC_65396.1	006_inf2FGH	TRUE
MLOC_65427	006_inf2FGH	TRUE
MLOC_65433.1	006_inf2FGH	TRUE
MLOC_65456.1	006_inf2FGH	TRUE
MLOC_65479.1	006_inf2FGH	TRUE
MLOC_6548.1	006_inf2FGH	TRUE
MLOC_65492	006_inf2FGH	TRUE
MLOC_65511.1	006_inf2FGH	TRUE
MLOC_65513.1	006_inf2FGH	TRUE
MLOC_65526.2	006_inf2FGH	TRUE
MLOC_65532.1	006_inf2FGH	TRUE
MLOC_6557.1	006_inf2FGH	TRUE
MLOC_65584.1	006_inf2FGH	TRUE
MLOC_65624.4	006_inf2FGH	TRUE
MLOC_65625.1	006_inf2FGH	TRUE
MLOC_6565.1	006_inf2FGH	TRUE
MLOC_65655.1	006_inf2FGH	TRUE
MLOC_6567.3	006_inf2FGH	TRUE
MLOC_65676.1	006_inf2FGH	TRUE
MLOC_6569	006_inf2FGH	TRUE
MLOC_65700.1	006_inf2FGH	TRUE
MLOC_65740.3	006_inf2FGH	TRUE
MLOC_65752.1	006_inf2FGH	TRUE
MLOC_65777.1	006_inf2FGH	TRUE
MLOC_65804.3	006_inf2FGH	TRUE
MLOC_6581	006_inf2FGH	TRUE
MLOC_65829.2	006_inf2FGH	TRUE
MLOC_6586.1	006_inf2FGH	TRUE
MLOC_65877	006_inf2FGH	TRUE
MLOC_65881.1	006_inf2FGH	TRUE
MLOC_65882	006_inf2FGH	TRUE
MLOC_65889.5	006_inf2FGH	TRUE
MLOC_65893.1	006_inf2FGH	TRUE
MLOC_65902	006_inf2FGH	TRUE
MLOC_65909.1	006_inf2FGH	TRUE
MLOC_65924	006_inf2FGH	TRUE
MLOC_65947.5	006_inf2FGH	TRUE
MLOC_65949.1	006_inf2FGH	TRUE
MLOC_65951.1	006_inf2FGH	TRUE
MLOC_65975.1	006_inf2FGH	TRUE
MLOC_65980.1	006_inf2FGH	TRUE
MLOC_66012.1	006_inf2FGH	TRUE
MLOC_66040.1	006_inf2FGH	TRUE
MLOC_66063.2	006_inf2FGH	TRUE
MLOC_66075.1	006_inf2FGH	TRUE
MLOC_66128.1	006_inf2FGH	TRUE
MLOC_66195.1	006_inf2FGH	TRUE
MLOC_66235.1	006_inf2FGH	TRUE
MLOC_66256.2	006_inf2FGH	TRUE
MLOC_66285.2	006_inf2FGH	TRUE
MLOC_66297.1	006_inf2FGH	TRUE
MLOC_66323	006_inf2FGH	TRUE
MLOC_66326.1	006_inf2FGH	TRUE
MLOC_66329.3	006_inf2FGH	TRUE
MLOC_66330.1	006_inf2FGH	TRUE
MLOC_66332.1	006_inf2FGH	TRUE
MLOC_66337	006_inf2FGH	TRUE
MLOC_66343.1	006_inf2FGH	TRUE
MLOC_66350.2	006_inf2FGH	TRUE
MLOC_66376.2	006_inf2FGH	TRUE
MLOC_66388.3	006_inf2FGH	TRUE
MLOC_66417	006_inf2FGH	TRUE
MLOC_66419.1	006_inf2FGH	TRUE
MLOC_66430.1	006_inf2FGH	TRUE
MLOC_66444.1	006_inf2FGH	TRUE
MLOC_66454.1	006_inf2FGH	TRUE
MLOC_66471	006_inf2FGH	TRUE
MLOC_66476	006_inf2FGH	TRUE
MLOC_66481.1	006_inf2FGH	TRUE
MLOC_66483.1	006_inf2FGH	TRUE
MLOC_66499.1	006_inf2FGH	TRUE
MLOC_665	006_inf2FGH	TRUE
MLOC_66505.1	006_inf2FGH	TRUE
MLOC_66513.1	006_inf2FGH	TRUE
MLOC_66518.1	006_inf2FGH	TRUE
MLOC_6654.3	006_inf2FGH	TRUE
MLOC_66557.1	006_inf2FGH	TRUE
MLOC_66560.1	006_inf2FGH	TRUE
MLOC_66623.1	006_inf2FGH	TRUE
MLOC_66650.3	006_inf2FGH	TRUE
MLOC_66651.1	006_inf2FGH	TRUE
MLOC_66653.2	006_inf2FGH	TRUE
MLOC_66657.2	006_inf2FGH	TRUE
MLOC_66658.1	006_inf2FGH	TRUE
MLOC_66679.4	006_inf2FGH	TRUE
MLOC_66683.1	006_inf2FGH	TRUE
MLOC_66684.4	006_inf2FGH	TRUE
MLOC_66686.1	006_inf2FGH	TRUE
MLOC_66721.3	006_inf2FGH	TRUE
MLOC_66753.1	006_inf2FGH	TRUE
MLOC_66781.1	006_inf2FGH	TRUE
MLOC_66849	006_inf2FGH	TRUE
MLOC_66861.3	006_inf2FGH	TRUE
MLOC_6687.3	006_inf2FGH	TRUE
MLOC_66876.2	006_inf2FGH	TRUE
MLOC_66893.1	006_inf2FGH	TRUE
MLOC_66953.4	006_inf2FGH	TRUE
MLOC_66990.2	006_inf2FGH	TRUE
MLOC_67003.1	006_inf2FGH	TRUE
MLOC_67039.1	006_inf2FGH	TRUE
MLOC_67047.1	006_inf2FGH	TRUE
MLOC_67133	006_inf2FGH	TRUE
MLOC_67139.1	006_inf2FGH	TRUE
MLOC_67175	006_inf2FGH	TRUE
MLOC_67180	006_inf2FGH	TRUE
MLOC_67190.1	006_inf2FGH	TRUE
MLOC_67192.1	006_inf2FGH	TRUE
MLOC_67226.1	006_inf2FGH	TRUE
MLOC_67248.1	006_inf2FGH	TRUE
MLOC_67256.3	006_inf2FGH	TRUE
MLOC_67266.1	006_inf2FGH	TRUE
MLOC_67269.1	006_inf2FGH	TRUE
MLOC_67289.1	006_inf2FGH	TRUE
MLOC_67316.1	006_inf2FGH	TRUE
MLOC_67317	006_inf2FGH	TRUE
MLOC_67334.1	006_inf2FGH	TRUE
MLOC_67344.2	006_inf2FGH	TRUE
MLOC_67349.1	006_inf2FGH	TRUE
MLOC_67356.1	006_inf2FGH	TRUE
MLOC_67366	006_inf2FGH	TRUE
MLOC_67386	006_inf2FGH	TRUE
MLOC_67389.1	006_inf2FGH	TRUE
MLOC_67394.1	006_inf2FGH	TRUE
MLOC_67417.3	006_inf2FGH	TRUE
MLOC_67418.1	006_inf2FGH	TRUE
MLOC_67457.2	006_inf2FGH	TRUE
MLOC_67482.1	006_inf2FGH	TRUE
MLOC_67484.1	006_inf2FGH	TRUE
MLOC_67497.2	006_inf2FGH	TRUE
MLOC_67498.3	006_inf2FGH	TRUE
MLOC_67501.1	006_inf2FGH	TRUE
MLOC_67504	006_inf2FGH	TRUE
MLOC_67511.2	006_inf2FGH	TRUE
MLOC_67515.1	006_inf2FGH	TRUE
MLOC_67569.2	006_inf2FGH	TRUE
MLOC_67604.1	006_inf2FGH	TRUE
MLOC_67633.1	006_inf2FGH	TRUE
MLOC_67648	006_inf2FGH	TRUE
MLOC_67651.1	006_inf2FGH	TRUE
MLOC_67680.1	006_inf2FGH	TRUE
MLOC_67682.1	006_inf2FGH	TRUE
